num_qubits,clause_ratio,solution_probability,solution_count,theta_angle_count
6,3.500,0.900,2,41
6,3.500,0.900,4,29
6,3.500,0.900,1,22
6,3.500,0.900,2,26
6,3.500,0.900,1,63
6,3.500,0.900,3,56
6,3.500,0.900,10,37
6,3.500,0.900,2,42
6,3.500,0.900,3,30
6,3.500,0.900,1,17
6,3.500,0.900,3,33
6,3.500,0.900,2,32
6,3.500,0.900,2,32
6,3.500,0.900,5,31
6,3.500,0.900,7,43
6,3.500,0.900,4,23
6,3.500,0.900,3,33
6,3.500,0.900,6,31
6,3.500,0.900,3,47
6,3.500,0.900,2,18
6,3.500,0.900,7,40
6,3.500,0.900,3,24
6,3.500,0.900,4,33
6,3.500,0.900,3,33
6,3.500,0.900,1,19
6,3.500,0.900,3,12
6,3.500,0.900,5,50
6,3.500,0.900,5,20
6,3.500,0.900,4,10
6,3.500,0.900,5,20
6,3.500,0.900,2,34
6,3.500,0.900,3,15
6,3.500,0.900,4,17
6,3.500,0.900,5,39
6,3.500,0.900,2,32
6,3.500,0.900,1,23
6,3.500,0.900,4,27
6,3.500,0.900,2,45
6,3.500,0.900,3,33
6,3.500,0.900,5,53
6,3.500,0.900,2,21
6,3.500,0.900,5,29
6,3.500,0.900,1,26
6,3.500,0.900,3,52
6,3.500,0.900,3,15
6,3.500,0.900,2,39
6,3.500,0.900,6,39
6,3.500,0.900,5,37
6,3.500,0.900,3,33
6,3.500,0.900,9,29
6,3.500,0.900,3,52
6,3.500,0.900,1,37
6,3.500,0.900,5,28
6,3.500,0.900,2,22
6,3.500,0.900,5,29
6,3.500,0.900,6,36
6,3.500,0.900,4,40
6,3.500,0.900,2,10
6,3.500,0.900,6,22
6,3.500,0.900,1,63
6,3.500,0.900,3,45
6,3.500,0.900,2,56
6,3.500,0.900,5,32
6,3.500,0.900,5,26
6,3.500,0.900,5,36
6,3.500,0.900,2,13
6,3.500,0.900,4,29
6,3.500,0.900,6,34
6,3.500,0.900,4,18
6,3.500,0.900,5,28
6,3.500,0.900,5,28
6,3.500,0.900,4,22
6,3.500,0.900,4,41
6,3.500,0.900,3,26
6,3.500,0.900,1,15
6,3.500,0.900,7,30
6,3.500,0.900,2,17
6,3.500,0.900,2,19
6,3.500,0.900,2,59
6,3.500,0.900,4,45
6,3.500,0.900,5,45
6,3.500,0.900,3,23
6,3.500,0.900,1,13
6,3.500,0.900,3,30
6,3.500,0.900,4,11
6,3.500,0.900,3,57
6,3.500,0.900,6,39
6,3.500,0.900,4,47
6,3.500,0.900,4,10
6,3.500,0.900,3,32
6,3.500,0.900,3,38
6,3.500,0.900,2,21
6,3.500,0.900,4,13
6,3.500,0.900,3,31
6,3.500,0.900,1,25
6,3.500,0.900,2,15
6,3.500,0.900,1,21
6,3.500,0.900,6,17
6,3.500,0.900,3,19
6,3.500,0.900,3,26
6,3.500,0.900,3,36
6,3.500,0.900,4,38
6,3.500,0.900,5,43
6,3.500,0.900,2,17
6,3.500,0.900,2,29
6,3.500,0.900,5,45
6,3.500,0.900,4,21
6,3.500,0.900,4,18
6,3.500,0.900,1,41
6,3.500,0.900,6,29
6,3.500,0.900,3,26
6,3.500,0.900,2,12
6,3.500,0.900,4,37
6,3.500,0.950,5,44
6,3.500,0.950,3,20
6,3.500,0.950,4,35
6,3.500,0.950,2,25
6,3.500,0.950,3,28
6,3.500,0.950,1,25
6,3.500,0.950,3,37
6,3.500,0.950,6,31
6,3.500,0.950,2,15
6,3.500,0.950,4,19
6,3.500,0.950,8,44
6,3.500,0.950,3,48
6,3.500,0.950,3,26
6,3.500,0.950,5,41
6,3.500,0.950,5,29
6,3.500,0.950,2,17
6,3.500,0.950,2,15
6,3.500,0.950,6,32
6,3.500,0.950,3,38
6,3.500,0.950,3,51
6,3.500,0.950,1,23
6,3.500,0.950,3,33
6,3.500,0.950,3,55
6,3.500,0.950,5,24
6,3.500,0.950,4,47
6,3.500,0.950,5,44
6,3.500,0.950,2,21
6,3.500,0.950,2,15
6,3.500,0.950,4,41
6,3.500,0.950,2,22
6,3.500,0.950,2,28
6,3.500,0.950,3,19
6,3.500,0.950,3,29
6,3.500,0.950,2,17
6,3.500,0.950,2,13
6,3.500,0.950,4,22
6,3.500,0.950,1,41
6,3.500,0.950,1,38
6,3.500,0.950,2,21
6,3.500,0.950,4,38
6,3.500,0.950,4,48
6,3.500,0.950,2,16
6,3.500,0.950,2,23
6,3.500,0.950,1,21
6,3.500,0.950,5,36
6,3.500,0.950,2,38
6,3.500,0.950,1,21
6,3.500,0.950,3,41
6,3.500,0.950,6,28
6,3.500,0.950,4,29
6,3.500,0.950,6,49
6,3.500,0.950,1,19
6,3.500,0.950,1,48
6,3.500,0.950,3,37
6,3.500,0.950,5,36
6,3.500,0.950,4,57
6,3.500,0.950,1,26
6,3.500,0.950,4,13
6,3.500,0.950,4,16
6,3.500,0.950,3,49
6,3.500,0.950,4,31
6,3.500,0.950,2,13
6,3.500,0.950,5,19
6,3.500,0.950,1,29
6,3.500,0.950,4,24
6,3.500,0.950,3,43
6,3.500,0.950,5,24
6,3.500,0.950,3,32
6,3.500,0.950,1,22
6,3.500,0.950,2,25
6,3.500,0.950,4,55
6,3.500,0.950,4,16
6,3.500,0.950,3,37
6,3.500,0.950,3,19
6,3.500,0.950,5,29
6,3.500,0.950,5,17
6,3.500,0.950,4,16
6,3.500,0.950,3,23
6,3.500,0.950,5,46
6,3.500,0.950,4,37
6,3.500,0.950,1,30
6,3.500,0.950,1,21
6,3.500,0.950,4,54
6,3.500,0.950,2,11
6,3.500,0.950,3,25
6,3.500,0.950,6,26
6,3.500,0.950,2,12
6,3.500,0.950,3,30
6,3.500,0.950,1,63
6,3.500,0.950,4,31
6,3.500,0.950,3,24
6,3.500,0.950,5,41
6,3.500,0.950,1,48
6,3.500,0.950,6,31
6,3.500,0.950,4,15
6,3.500,0.950,1,33
6,3.500,0.950,3,38
6,3.500,0.950,2,12
6,3.500,0.950,4,51
6,3.500,0.950,5,38
6,3.500,0.950,4,9
6,3.500,0.950,4,25
6,3.500,0.950,2,23
6,3.500,0.950,4,38
6,3.500,0.950,2,13
6,3.500,0.950,4,42
6,3.500,0.950,1,16
6,3.500,0.950,5,29
6,3.500,0.950,4,13
6,3.500,0.950,4,30
6,3.500,0.950,6,26
6,3.500,0.950,3,27
6,3.500,0.950,5,44
6,3.500,0.950,10,32
6,3.500,0.950,2,30
6,3.500,0.950,1,26
6,3.500,0.950,1,15
6,3.500,0.950,3,34
6,3.500,0.950,3,44
6,3.500,0.950,1,21
6,3.500,0.950,2,25
6,3.500,0.950,7,42
6,3.500,0.950,6,38
6,3.500,0.950,2,58
6,3.500,0.950,4,13
6,3.500,0.950,6,28
6,3.500,0.950,1,21
6,3.500,0.950,3,24
6,3.500,0.950,1,17
6,3.500,0.950,9,23
6,3.500,0.950,2,10
6,3.500,0.950,8,32
6,3.500,0.950,1,21
6,3.500,0.950,4,54
6,3.500,0.950,1,15
6,3.500,0.950,1,15
6,3.500,0.950,6,34
6,3.500,0.950,8,31
6,3.500,0.950,3,32
6,3.500,0.950,1,41
6,3.500,0.950,4,37
6,3.500,0.950,6,36
6,3.500,0.950,5,33
6,3.500,0.950,3,38
6,3.500,0.950,2,17
6,3.500,0.950,4,22
6,3.500,0.950,3,25
6,3.500,0.950,2,22
6,3.500,0.950,5,48
6,3.500,0.950,3,18
6,3.500,0.950,9,37
6,3.500,0.950,4,37
6,3.500,0.950,3,21
6,3.500,0.950,3,27
6,3.500,0.950,1,13
6,3.500,0.950,4,33
6,3.500,0.950,4,39
6,3.500,0.950,3,24
6,3.500,0.950,7,28
6,3.500,0.950,5,24
6,3.500,0.950,2,25
6,3.500,0.950,2,21
6,3.500,0.950,4,9
6,3.500,0.950,1,11
6,3.500,0.950,6,21
6,3.500,0.950,5,24
6,3.500,0.950,3,23
6,3.500,0.950,4,38
6,3.500,0.950,3,35
6,3.500,0.950,2,21
6,3.500,0.950,3,19
6,3.500,0.950,3,37
6,3.500,0.950,5,38
6,3.500,0.950,7,33
6,3.500,0.950,3,38
6,3.500,0.950,3,25
6,3.500,0.950,3,37
6,3.500,0.950,3,21
6,3.500,0.950,2,39
6,3.500,0.950,1,17
6,3.500,0.950,4,33
6,3.500,0.950,5,63
6,3.500,0.950,2,41
6,3.500,0.950,2,25
6,3.500,0.950,4,34
6,3.500,0.950,1,23
6,3.500,0.950,3,31
6,3.500,0.950,2,12
6,3.500,0.950,4,63
6,3.500,0.950,6,14
6,3.500,0.950,1,11
6,3.500,0.950,3,30
6,3.500,0.950,1,12
6,3.500,0.950,3,29
6,3.500,0.950,4,37
6,3.500,0.950,2,35
6,3.500,0.950,3,43
6,3.500,0.950,2,41
6,3.500,0.950,5,28
6,3.500,0.950,5,44
6,3.500,0.950,3,37
6,3.500,0.950,5,17
6,3.500,0.950,4,30
6,3.500,0.950,5,23
6,3.500,0.950,5,41
6,3.500,0.950,2,10
6,3.500,0.950,2,13
6,3.500,0.950,3,28
6,3.500,0.950,3,56
6,3.500,0.950,2,15
6,3.500,0.950,3,23
6,3.500,0.950,4,59
6,3.500,0.950,3,24
6,3.500,0.950,3,31
6,3.500,0.950,1,15
6,3.500,0.950,6,31
6,3.500,0.950,2,11
6,3.500,0.950,6,34
6,3.500,0.950,6,10
6,3.500,0.950,1,15
6,3.500,0.950,7,37
6,3.500,0.950,4,30
6,3.500,0.950,2,17
6,3.500,0.950,1,37
6,3.500,0.950,6,23
6,3.500,0.950,3,22
6,3.500,0.950,1,21
6,3.500,0.950,6,20
6,3.500,0.950,5,22
6,3.500,0.950,9,35
6,3.500,0.950,4,23
6,3.500,0.950,4,29
6,3.500,0.950,4,24
6,3.500,0.950,1,22
6,3.500,0.950,2,12
6,3.500,0.950,2,17
6,3.500,0.950,2,41
6,3.500,0.950,5,30
6,3.500,0.950,4,44
6,3.500,0.950,3,29
6,3.500,0.950,7,48
6,3.500,0.950,3,34
6,3.500,0.950,2,18
6,3.500,0.950,2,29
6,3.500,0.950,1,41
6,3.500,0.950,4,29
6,3.500,0.950,2,21
6,3.500,0.950,1,22
6,3.500,0.950,2,25
6,3.500,0.950,2,17
6,3.500,0.950,5,29
6,3.500,0.950,1,11
6,3.500,0.950,3,25
6,3.500,0.950,2,17
6,3.500,0.950,2,25
6,3.500,0.950,3,42
6,3.500,0.950,3,21
6,3.500,0.950,1,15
6,3.500,0.950,4,34
6,3.500,0.950,2,32
6,3.500,0.950,7,31
6,3.500,0.950,4,22
6,3.500,0.950,1,30
6,3.500,0.950,2,22
6,3.500,0.950,4,23
6,3.500,0.950,2,21
6,3.500,0.950,2,25
6,3.500,0.950,5,47
6,3.500,0.950,5,25
6,3.500,0.950,3,33
6,3.500,0.950,6,33
6,3.500,0.950,6,18
6,3.500,0.950,3,25
6,3.500,0.950,2,48
6,3.500,0.950,4,20
6,3.500,0.950,3,21
6,3.500,1.000,3,6
6,3.500,1.000,2,3
6,3.500,1.000,4,6
6,3.500,1.000,3,7
6,3.500,1.000,4,7
6,3.500,1.000,3,3
6,3.500,1.000,4,4
6,3.500,1.000,3,7
6,3.500,1.000,2,8
6,3.500,1.000,4,6
6,3.500,1.000,2,4
6,3.500,1.000,8,13
6,3.500,1.000,4,8
6,3.500,1.000,6,16
6,3.500,1.000,1,4
6,3.500,1.000,6,8
6,3.500,1.000,2,4
6,3.500,1.000,5,6
6,3.500,1.000,6,9
6,3.500,1.000,3,7
6,3.500,1.000,6,15
6,3.500,1.000,3,8
6,3.500,1.000,2,5
6,3.500,1.000,2,4
6,3.500,1.000,4,7
6,3.500,1.000,7,11
6,3.500,1.000,5,10
6,3.500,1.000,5,9
6,3.500,1.000,2,7
6,3.500,1.000,6,9
6,3.500,1.000,3,7
6,3.500,1.000,3,8
6,3.500,1.000,1,1
6,3.500,1.000,4,10
6,3.500,1.000,4,6
6,3.500,1.000,2,5
6,3.500,1.000,1,3
6,3.500,1.000,2,5
6,3.500,1.000,4,6
6,3.500,1.000,4,6
6,3.500,1.000,1,3
6,3.500,1.000,5,12
6,3.500,1.000,4,11
6,3.500,1.000,9,16
6,3.500,1.000,7,8
6,3.500,1.000,3,5
6,3.500,1.000,2,5
6,3.500,1.000,3,7
6,3.500,1.000,6,8
6,3.500,1.000,2,8
6,3.500,1.000,3,5
6,3.500,1.000,3,4
6,3.500,1.000,2,5
6,3.500,1.000,4,5
6,3.500,1.000,3,5
6,3.500,1.000,6,13
6,3.500,1.000,2,7
6,3.500,1.000,2,5
6,3.500,1.000,2,6
6,3.500,1.000,2,5
6,3.500,1.000,4,7
6,3.500,1.000,1,2
6,3.500,1.000,3,6
6,3.500,1.000,2,6
6,3.500,1.000,2,3
6,3.500,1.000,2,4
6,3.500,1.000,3,7
6,3.500,1.000,8,12
6,3.500,1.000,3,4
6,3.500,1.000,1,3
6,3.500,1.000,2,5
6,3.500,1.000,3,7
6,3.500,1.000,7,9
6,3.500,1.000,2,6
6,3.500,1.000,7,13
6,3.500,1.000,3,8
6,3.500,1.000,6,7
6,3.500,1.000,6,9
6,3.500,1.000,4,11
6,3.500,1.000,5,7
6,3.500,1.000,2,4
6,3.500,1.000,4,5
6,3.500,1.000,6,15
6,3.500,1.000,1,3
6,3.500,1.000,2,5
6,3.500,1.000,1,4
6,3.500,1.000,3,4
6,3.500,1.000,2,7
6,3.500,1.000,2,3
6,3.500,1.000,3,4
6,3.500,1.000,1,5
6,3.500,1.000,4,11
6,3.500,1.000,1,3
6,3.500,1.000,6,10
6,3.500,1.000,4,4
6,3.500,1.000,3,7
6,3.500,1.000,2,7
6,3.500,1.000,1,3
6,3.500,1.000,4,7
6,3.500,1.000,3,8
6,3.500,1.000,5,11
6,3.500,1.000,1,1
6,3.500,1.000,2,4
6,3.500,1.000,3,6
6,3.500,1.000,3,3
6,3.500,1.000,5,12
6,3.500,1.000,3,7
6,3.500,1.000,3,7
6,3.500,1.000,5,11
6,3.500,1.000,2,5
6,3.500,1.000,1,2
6,3.500,1.000,2,7
6,3.500,1.000,4,7
6,3.500,1.000,8,14
6,3.500,1.000,4,8
6,3.500,1.000,4,7
6,3.500,1.000,3,6
6,3.500,1.000,2,6
6,3.500,1.000,3,9
6,3.500,1.000,5,8
6,3.500,1.000,4,5
6,3.500,1.000,1,3
6,3.500,1.000,2,9
6,3.500,1.000,6,14
6,3.500,1.000,8,15
6,3.500,1.000,5,11
6,3.500,1.000,3,9
6,3.500,1.000,2,3
6,3.500,1.000,2,4
6,3.500,1.000,2,5
6,3.500,1.000,2,3
6,3.500,1.000,3,7
6,3.500,1.000,1,2
6,3.500,1.000,2,5
6,3.500,1.000,1,3
6,3.500,1.000,2,7
6,3.500,1.000,3,5
6,3.500,1.000,2,3
6,3.500,1.000,3,7
6,3.500,1.000,3,8
6,3.500,1.000,4,8
6,3.500,1.000,2,5
6,3.500,1.000,5,13
6,3.500,1.000,2,8
6,3.500,1.000,1,3
6,3.500,1.000,1,4
6,3.500,1.000,2,6
6,3.500,1.000,3,7
6,3.500,1.000,4,7
6,3.500,1.000,3,5
6,3.500,1.000,3,7
6,3.500,1.000,4,4
6,3.500,1.000,3,10
6,3.500,1.000,1,2
6,3.500,1.000,3,4
6,3.500,1.000,3,9
6,3.500,1.000,1,2
6,3.500,1.000,3,5
6,3.500,1.000,7,10
6,3.500,1.000,1,2
6,3.500,1.000,2,4
6,3.500,1.000,7,13
6,3.500,1.000,4,6
6,3.500,1.000,6,11
6,3.500,1.000,6,12
6,3.500,1.000,5,5
6,3.500,1.000,6,12
6,3.500,1.000,3,6
6,3.500,1.000,1,1
6,3.500,1.000,2,6
6,3.500,1.000,1,1
6,3.500,1.000,4,6
6,3.500,1.000,3,8
6,3.500,1.000,2,7
6,3.500,1.000,3,7
6,3.500,1.000,3,10
6,3.500,1.000,6,13
6,3.500,1.000,6,8
6,3.500,1.000,4,8
6,3.500,1.000,1,3
6,3.500,1.000,6,11
6,3.500,1.000,2,7
6,3.500,1.000,1,4
6,3.500,1.000,4,8
6,3.500,1.000,1,3
6,3.500,1.000,3,4
6,3.500,1.000,5,5
6,3.500,1.000,6,6
6,3.500,1.000,2,6
6,3.500,1.000,9,18
6,3.500,1.000,3,8
6,3.500,1.000,2,4
6,3.500,1.000,3,5
6,3.500,1.000,3,5
6,3.500,1.000,2,2
6,3.500,1.000,2,5
6,3.500,1.000,6,11
6,3.500,1.000,2,2
6,3.500,1.000,1,3
6,3.500,1.000,2,5
6,3.500,1.000,9,8
6,3.500,1.000,5,10
6,3.500,1.000,9,10
6,3.500,1.000,3,6
6,3.500,1.000,3,9
6,3.500,1.000,3,8
6,3.500,1.000,3,8
6,3.500,1.000,2,4
6,3.500,1.000,2,2
6,3.500,1.000,3,6
6,3.500,1.000,4,10
6,3.500,1.000,3,6
6,3.500,1.000,2,6
6,3.500,1.000,8,9
6,3.500,1.000,2,5
6,3.500,1.000,4,8
6,3.500,1.000,1,3
6,3.500,1.000,4,7
6,3.500,1.000,1,3
6,3.500,1.000,4,8
6,3.500,1.000,3,6
6,3.500,1.000,3,4
6,3.500,1.000,5,8
6,3.500,1.000,5,10
6,3.500,1.000,1,5
6,3.500,1.000,2,4
6,3.500,1.000,3,6
6,3.500,1.000,1,2
6,3.500,1.000,3,6
6,3.500,1.000,3,10
6,3.500,1.000,2,5
6,3.500,1.000,4,5
6,3.500,1.000,4,7
6,3.500,1.000,3,6
6,3.500,1.000,4,7
6,3.500,1.000,2,3
6,3.500,1.000,2,2
6,3.500,1.000,2,7
6,3.500,1.000,3,9
6,3.500,1.000,1,4
6,3.500,1.000,3,11
6,3.500,1.000,3,6
6,3.500,1.000,4,7
6,3.500,1.000,3,6
6,3.500,1.000,3,4
6,3.500,1.000,3,5
6,3.500,1.000,1,3
6,3.500,1.000,2,5
6,3.500,1.000,2,5
6,3.500,1.000,3,7
6,3.500,1.000,1,4
6,3.500,1.000,2,4
6,3.500,1.000,3,9
6,3.500,1.000,2,5
6,3.500,1.000,5,10
6,3.500,1.000,3,5
6,3.500,1.000,1,2
6,3.500,1.000,4,3
6,3.500,1.000,4,12
6,3.500,1.000,3,4
6,3.500,1.000,2,7
6,3.500,1.000,2,3
6,3.500,1.000,2,3
6,3.500,1.000,2,6
6,3.500,1.000,4,8
6,3.500,1.000,4,11
6,3.500,1.000,3,3
6,3.500,1.000,2,3
6,3.500,1.000,4,5
6,3.500,1.000,3,4
6,3.500,1.000,2,6
6,3.500,1.000,2,7
6,3.500,1.000,4,2
6,3.500,1.000,5,8
6,3.500,1.000,4,9
7,3.500,0.200,5,31
7,3.500,0.200,4,22
7,3.500,0.200,6,62
7,3.500,0.200,2,24
7,3.500,0.200,6,32
7,3.500,0.200,3,63
7,3.500,0.200,3,47
7,3.500,0.200,1,26
7,3.500,0.200,1,14
7,3.500,0.200,5,67
7,3.500,0.200,3,63
7,3.500,0.200,5,49
7,3.500,0.200,9,72
7,3.500,0.200,2,43
7,3.500,0.200,5,47
7,3.500,0.200,8,35
7,3.500,0.200,3,54
7,3.500,0.200,4,52
7,3.500,0.200,1,54
7,3.500,0.200,3,46
7,3.500,0.200,3,53
7,3.500,0.200,6,87
7,3.500,0.200,7,84
7,3.500,0.200,1,19
7,3.500,0.200,6,62
7,3.500,0.200,2,40
7,3.500,0.200,8,59
7,3.500,0.200,12,39
7,3.500,0.200,12,55
7,3.500,0.200,3,31
7,3.500,0.200,8,32
7,3.500,0.200,3,25
7,3.500,0.200,6,78
7,3.500,0.200,6,73
7,3.500,0.200,3,43
7,3.500,0.200,3,36
7,3.500,0.200,2,13
7,3.500,0.200,9,48
7,3.500,0.200,6,35
7,3.500,0.200,4,42
7,3.500,0.200,3,49
7,3.500,0.200,2,34
7,3.500,0.200,4,19
7,3.500,0.200,1,39
7,3.500,0.200,8,48
7,3.500,0.200,3,35
7,3.500,0.200,3,29
7,3.500,0.200,1,32
7,3.500,0.200,4,34
7,3.500,0.200,2,37
7,3.500,0.200,3,31
7,3.500,0.200,5,48
7,3.500,0.200,9,81
7,3.500,0.200,1,18
7,3.500,0.200,2,18
7,3.500,0.200,2,49
7,3.500,0.200,7,61
7,3.500,0.200,3,61
7,3.500,0.200,3,37
7,3.500,0.200,3,28
7,3.500,0.200,6,74
7,3.500,0.200,3,32
7,3.500,0.200,3,46
7,3.500,0.200,8,71
7,3.500,0.200,6,38
7,3.500,0.200,4,56
7,3.500,0.200,14,76
7,3.500,0.200,2,46
7,3.500,0.200,3,40
7,3.500,0.200,6,41
7,3.500,0.200,4,47
7,3.500,0.200,1,20
7,3.500,0.200,11,52
7,3.500,0.200,3,40
7,3.500,0.200,2,22
7,3.500,0.200,2,32
7,3.500,0.200,4,55
7,3.500,0.200,3,45
7,3.500,0.200,2,23
7,3.500,0.200,2,34
7,3.500,0.200,1,22
7,3.500,0.200,5,33
7,3.500,0.200,2,18
7,3.500,0.200,6,76
7,3.500,0.200,1,46
7,3.500,0.200,5,51
7,3.500,0.200,1,27
7,3.500,0.200,1,26
7,3.500,0.200,9,89
7,3.500,0.200,4,86
7,3.500,0.200,3,30
7,3.500,0.200,4,22
7,3.500,0.200,3,59
7,3.500,0.200,4,37
7,3.500,0.200,2,49
7,3.500,0.200,3,26
7,3.500,0.200,4,56
7,3.500,0.200,6,54
7,3.500,0.200,2,22
7,3.500,0.200,5,46
7,3.500,0.200,5,45
7,3.500,0.200,1,42
7,3.500,0.200,6,47
7,3.500,0.200,7,50
7,3.500,0.200,2,24
7,3.500,0.200,14,48
7,3.500,0.200,2,75
7,3.500,0.200,8,80
7,3.500,0.200,5,80
7,3.500,0.200,1,38
7,3.500,0.200,3,45
7,3.500,0.200,10,83
7,3.500,0.200,1,30
7,3.500,0.200,3,17
7,3.500,0.200,1,31
7,3.500,0.200,4,79
7,3.500,0.200,2,26
7,3.500,0.200,1,34
7,3.500,0.200,5,62
7,3.500,0.200,1,20
7,3.500,0.200,4,44
7,3.500,0.200,3,50
7,3.500,0.200,4,22
7,3.500,0.200,3,28
7,3.500,0.200,2,36
7,3.500,0.200,3,46
7,3.500,0.200,1,74
7,3.500,0.200,2,27
7,3.500,0.200,2,42
7,3.500,0.200,10,42
7,3.500,0.200,1,24
7,3.500,0.200,3,70
7,3.500,0.200,5,56
7,3.500,0.200,3,28
7,3.500,0.200,2,54
7,3.500,0.200,1,18
7,3.500,0.200,3,42
7,3.500,0.200,7,53
7,3.500,0.200,5,30
7,3.500,0.200,2,38
7,3.500,0.200,2,18
7,3.500,0.200,5,66
7,3.500,0.200,3,76
7,3.500,0.200,8,100
7,3.500,0.200,6,34
7,3.500,0.200,1,39
7,3.500,0.200,4,69
7,3.500,0.200,4,16
7,3.500,0.200,4,84
7,3.500,0.200,11,66
7,3.500,0.200,2,34
7,3.500,0.200,11,127
7,3.500,0.200,3,42
7,3.500,0.200,4,69
7,3.500,0.200,6,28
7,3.500,0.200,4,41
7,3.500,0.200,4,75
7,3.500,0.200,7,62
7,3.500,0.200,4,112
7,3.500,0.200,1,50
7,3.500,0.200,5,31
7,3.500,0.200,1,40
7,3.500,0.200,7,42
7,3.500,0.200,3,43
7,3.500,0.200,4,58
7,3.500,0.200,4,26
7,3.500,0.200,5,29
7,3.500,0.200,3,26
7,3.500,0.200,1,20
7,3.500,0.200,13,33
7,3.500,0.200,2,27
7,3.500,0.200,7,41
7,3.500,0.200,4,52
7,3.500,0.200,2,23
7,3.500,0.200,2,33
7,3.500,0.200,3,81
7,3.500,0.200,8,63
7,3.500,0.200,3,31
7,3.500,0.200,3,65
7,3.500,0.200,1,42
7,3.500,0.200,2,58
7,3.500,0.200,4,55
7,3.500,0.200,7,64
7,3.500,0.200,3,29
7,3.500,0.200,8,28
7,3.500,0.200,3,27
7,3.500,0.200,5,38
7,3.500,0.200,1,38
7,3.500,0.200,2,12
7,3.500,0.200,4,39
7,3.500,0.200,5,67
7,3.500,0.200,2,31
7,3.500,0.200,6,56
7,3.500,0.200,8,72
7,3.500,0.200,1,55
7,3.500,0.200,2,16
7,3.500,0.200,1,127
7,3.500,0.200,5,42
7,3.500,0.200,6,66
7,3.500,0.200,1,31
7,3.500,0.200,5,72
7,3.500,0.200,2,49
7,3.500,0.200,4,30
7,3.500,0.200,3,96
7,3.500,0.200,4,81
7,3.500,0.200,7,91
7,3.500,0.200,3,63
7,3.500,0.200,2,22
7,3.500,0.200,3,40
7,3.500,0.200,1,32
7,3.500,0.200,1,31
7,3.500,0.200,5,73
7,3.500,0.200,5,89
7,3.500,0.200,4,42
7,3.500,0.200,3,48
7,3.500,0.200,3,31
7,3.500,0.200,1,21
7,3.500,0.200,4,56
7,3.500,0.200,1,16
7,3.500,0.200,1,20
7,3.500,0.200,4,58
7,3.500,0.200,7,42
7,3.500,0.200,1,81
7,3.500,0.200,4,46
7,3.500,0.200,8,53
7,3.500,0.200,17,52
7,3.500,0.200,5,33
7,3.500,0.200,3,30
7,3.500,0.200,8,82
7,3.500,0.200,5,85
7,3.500,0.200,6,81
7,3.500,0.200,2,49
7,3.500,0.200,4,24
7,3.500,0.200,5,81
7,3.500,0.200,3,65
7,3.500,0.200,3,60
7,3.500,0.200,3,32
7,3.500,0.200,9,55
7,3.500,0.200,1,71
7,3.500,0.200,7,58
7,3.500,0.200,2,26
7,3.500,0.200,1,21
7,3.500,0.200,9,32
7,3.500,0.200,7,35
7,3.500,0.200,3,96
7,3.500,0.200,1,27
7,3.500,0.200,4,38
7,3.500,0.200,3,50
7,3.500,0.200,3,43
7,3.500,0.200,3,49
7,3.500,0.200,5,58
7,3.500,0.200,2,31
7,3.500,0.200,4,22
7,3.500,0.200,3,66
7,3.500,0.200,1,39
7,3.500,0.200,4,88
7,3.500,0.200,6,76
7,3.500,0.200,7,33
7,3.500,0.200,5,58
7,3.500,0.200,3,50
7,3.500,0.200,5,17
7,3.500,0.200,4,37
7,3.500,0.200,7,29
7,3.500,0.200,3,49
7,3.500,0.200,8,27
7,3.500,0.200,7,41
7,3.500,0.200,5,32
7,3.500,0.200,9,34
7,3.500,0.200,8,18
7,3.500,0.200,2,26
7,3.500,0.200,3,36
7,3.500,0.200,6,77
7,3.500,0.200,8,67
7,3.500,0.200,6,22
7,3.500,0.200,3,74
7,3.500,0.200,3,38
7,3.500,0.200,4,49
7,3.500,0.200,4,80
7,3.500,0.200,4,32
7,3.500,0.200,2,23
7,3.500,0.200,4,24
7,3.500,0.200,4,46
7,3.500,0.200,7,53
7,3.500,0.500,3,70
7,3.500,0.500,5,36
7,3.500,0.500,3,67
7,3.500,0.500,10,46
7,3.500,0.500,9,43
7,3.500,0.500,4,25
7,3.500,0.500,4,80
7,3.500,0.500,1,43
7,3.500,0.500,10,69
7,3.500,0.500,2,18
7,3.500,0.500,5,30
7,3.500,0.500,5,79
7,3.500,0.500,5,58
7,3.500,0.500,2,30
7,3.500,0.500,2,39
7,3.500,0.500,5,78
7,3.500,0.500,7,85
7,3.500,0.500,12,45
7,3.500,0.500,6,85
7,3.500,0.500,4,11
7,3.500,0.500,4,39
7,3.500,0.500,5,29
7,3.500,0.500,3,63
7,3.500,0.500,6,106
7,3.500,0.500,2,74
7,3.500,0.500,3,38
7,3.500,0.500,12,78
7,3.500,0.500,4,47
7,3.500,0.500,3,65
7,3.500,0.500,3,57
7,3.500,0.500,2,35
7,3.500,0.500,5,50
7,3.500,0.500,2,31
7,3.500,0.500,3,89
7,3.500,0.500,4,26
7,3.500,0.500,3,64
7,3.500,0.500,1,54
7,3.500,0.500,5,22
7,3.500,0.500,5,66
7,3.500,0.500,14,37
7,3.500,0.500,6,70
7,3.500,0.500,2,39
7,3.500,0.500,3,96
7,3.500,0.500,8,62
7,3.500,0.500,4,22
7,3.500,0.500,4,18
7,3.500,0.500,2,16
7,3.500,0.500,3,48
7,3.500,0.500,3,32
7,3.500,0.500,2,23
